id_mere,diet,density,Id_adulte,sex,forceps_L,pronotum
10O54,POOR,4,VMLCO,femelle,3.577,1.863
10O54,POOR,4,ZSACJ,male,3.997,1.532
10O54,POOR,4,SNFGG,male,4.676,1.606
10O54,POOR,4,YNXQR,femelle,3.283,1.694
10O54,POOR,4,TKHBR,femelle,3.113,1.577
10O54,POOR,4,FTZRL,femelle,3.302,1.439
10O54,POOR,8,QZVHM,male,4.116,1.73
10O54,POOR,8,GTFRW,male,4.041,1.533
10O54,POOR,8,TMFOZ,male,3.966,1.683
10O54,GOOD,1,RYXPI,male,3.991,1.641
10O54,GOOD,1,TCQML,femelle,3.639,2.024
10O54,GOOD,1,CPMYZ,femelle,3.62,1.818
10O54,GOOD,4,XUWSJ,male,7.056,1.837
10O54,GOOD,4,MWTRX,male,7.392,1.989
10O54,GOOD,4,CULLY,femelle,3.992,1.912
10O54,GOOD,4,RRSJV,femelle,4.041,2.034
10O54,GOOD,8,JURXV,male,6.738,2.019
10O54,GOOD,8,DRNBS,femelle,3.789,1.916
10O54,GOOD,8,EPZYE,femelle,3.94,1.928
10O54,GOOD,8,CKYCN,femelle,3.852,1.952
10O54,GOOD,8,IOEMF,femelle,3.71,1.739
10O54,GOOD,8,MIMEO,femelle,4.074,1.684
10O54,GOOD,8,ISPLJ,male,3.897,1.727
10O54,GOOD,8,ACKLO,femelle,3.622,1.615
10O54,GOOD,8,WMXKH,femelle,3.887,1.943
10O54,GOOD,8,JTHSJ,femelle,3.716,1.978
10O54,GOOD,8,QELJY,male,4.775,1.684
10O54,GOOD,8,YNCYN,male,4.217,1.706
10O54,GOOD,8,DUAEZ,male,4.475,1.672
10O54,GOOD,8,LKYWG,male,5.041,1.787
10O54,GOOD,8,PGMRB,male,5.315,1.72
10O54,GOOD,8,DRLIZ,male,5.585,1.833
10O54,GOOD,8,FTJGV,male,5.253,1.736
10O54,GOOD,8,EQSFB,male,4.385,1.611
10O54,GOOD,8,CDYHL,male,5.905,1.738
10O54,GOOD,8,QAWJL,male,7.605,1.963
10O54,GOOD,8,IKMFK,femelle,3.957,1.703
V34XD,POOR,1,LJSWX,femelle,3.42,1.537
V34XD,POOR,4,ORKIX,femelle,3.547,1.721
V34XD,POOR,4,SVGSR,male,4.025,1.657
V34XD,POOR,4,CDSXX,femelle,3.301,1.553
6OJO2,POOR,1,IUEFW,male,3.576,1.729
6OJO2,POOR,1,UIZTN,male,4.198,1.574
6OJO2,POOR,4,DISNS,femelle,3.256,1.738
6OJO2,POOR,4,CLGJY,femelle,3.326,1.618
6OJO2,POOR,4,AYJHW,male,3.723,1.654
6OJO2,POOR,4,KIQBA,male,4.096,1.824
6OJO2,POOR,4,ZUEIP,male,4.574,1.625
6OJO2,POOR,4,IXABB,femelle,3.323,1.533
6OJO2,POOR,8,TAZAL,femelle,3.452,1.717
6OJO2,POOR,8,MDYGB,femelle,3.435,1.589
6OJO2,POOR,8,AOETU,male,4.246,1.468
6OJO2,POOR,8,VBZQU,femelle,3.591,1.781
6OJO2,POOR,8,YUMWO,femelle,3.488,1.529
6OJO2,POOR,8,TUGEZ,femelle,3.054,1.569
6OJO2,GOOD,1,ANKAD,femelle,3.594,1.668
6OJO2,GOOD,1,UKADJ,male,5.387,1.886
6OJO2,GOOD,1,FDNFC,male,5.471,1.71
6OJO2,GOOD,4,OTNHJ,femelle,3.956,1.946
6OJO2,GOOD,4,OFMOA,male,4.103,1.705
6OJO2,GOOD,4,CPJTE,male,4.924,1.892
6OJO2,GOOD,4,LRKFW,femelle,3.91,1.877
6OJO2,GOOD,4,XZDBX,femelle,3.85,1.807
6OJO2,GOOD,4,DJMEE,femelle,4.015,1.79
6OJO2,GOOD,4,QYEJY,male,5.519,1.921
6OJO2,GOOD,4,SCHKV,male,3.99,1.812
6OJO2,GOOD,8,GPUZV,femelle,4.16,1.713
6OJO2,GOOD,8,XLDWE,male,3.876,1.745
6OJO2,GOOD,8,YSSVZ,male,4.448,1.904
6OJO2,GOOD,8,XQSRX,male,5.947,1.937
6OJO2,GOOD,8,MCRIY,male,4.196,1.65
6OJO2,GOOD,8,VQRFH,femelle,3.715,1.929
JTJE7,POOR,1,DEAUW,male,3.63,1.477
JTJE7,POOR,4,VALVF,femelle,3.272,1.576
JTJE7,POOR,4,UJUKZ,male,3.744,1.601
JTJE7,POOR,4,NNXEI,male,3.88,1.562
JTJE7,POOR,4,VOMKU,male,3.93,1.589
JTJE7,POOR,4,QYMVD,femelle,3.514,1.674
JTJE7,POOR,4,XHMYH,male,3.861,1.492
JTJE7,GOOD,1,GCKQC,femelle,3.6,1.748
JTJE7,GOOD,4,AYKTE,femelle,3.595,1.673
JTJE7,GOOD,4,VMTBN,male,3.715,1.616
JTJE7,GOOD,4,KIUMW,femelle,3.652,1.761
JTJE7,GOOD,4,GGPYE,femelle,3.852,1.972
4JACW,POOR,1,IBAPM,femelle,3.288,1.662
4JACW,POOR,1,,,,
4JACW,POOR,1,,,,
4JACW,GOOD,1,GNCVS,femelle,3.588,1.687
4JACW,GOOD,8,KWQDT,femelle,3.699,1.815
4JACW,GOOD,8,GYNWJ,femelle,3.877,1.573
4JACW,GOOD,8,IERKG,male,5.992,1.866
4JACW,GOOD,8,ZMHVA,male,4.797,1.779
4JACW,GOOD,8,HEEZT,femelle,3.737,1.794
4JACW,GOOD,8,JFTHH,male,4.429,1.692
4JACW,GOOD,8,IHRRX,femelle,3.767,1.856
4SPMX,POOR,1,VJBYI,male,4.039,1.705
4SPMX,POOR,1,,,,
4SPMX,POOR,4,IJGAI,male,4.431,1.639
4SPMX,POOR,4,RSLBM,male,4.233,1.561
4SPMX,POOR,4,IRAYR,male,3.685,1.506
4SPMX,POOR,8,RCAWZ,femelle,3.44,1.843
4SPMX,POOR,8,OIYAF,male,4.149,1.655
4SPMX,POOR,8,XEGJT,male,4.337,1.644
4SPMX,POOR,8,VOYXX,male,3.861,1.705
4SPMX,POOR,8,POCSZ,femelle,3.487,1.481
4SPMX,POOR,8,WDIQL,femelle,3.6,1.811
4SPMX,POOR,8,FJJWF,male,3.848,1.458
FSVCY,POOR,4,GDJQY,femelle,3.417,1.533
FSVCY,POOR,4,AXOYJ,male,4.16,1.488
4SPMX,POOR,8,KJWXT,male,4.055,1.449
4SPMX,POOR,8,OYEAG,femelle,3.713,1.677
4SPMX,POOR,8,VLRIV,femelle,3.255,1.702
4SPMX,POOR,8,GTOVD,femelle,3.441,1.645
4SPMX,POOR,8,TRZUQ,male,3.88,1.54
4SPMX,GOOD,1,YPBOS,male,3.998,1.772
4SPMX,GOOD,1,,,,
4SPMX,GOOD,4,FCSMO,femelle,3.681,1.813
4SPMX,GOOD,4,MFUZD,male,4.898,1.73
4SPMX,GOOD,4,RVXPQ,male,4.189,1.726
4SPMX,GOOD,4,YQBPD,femelle,3.725,1.742
4SPMX,GOOD,4,,,,
4SPMX,GOOD,8,PHIGM,male,4.359,1.816
4SPMX,GOOD,8,JTQQN,male,4.501,1.723
4SPMX,GOOD,8,XFVEO,male,5.63,1.845
4SPMX,GOOD,8,CFQTM,femelle,3.455,1.653
4SPMX,GOOD,8,CTXUR,femelle,3.547,1.718
4SPMX,GOOD,8,LIENK,male,4.461,1.649
4SPMX,GOOD,8,VRWKE,male,5.094,1.712
4SPMX,GOOD,8,ONZCD,femelle,3.891,1.912
4SPMX,GOOD,8,QUZBL,male,6.575,1.986
4SPMX,GOOD,8,PFWWP,femelle,3.606,1.852
4SPMX,GOOD,8,CZKRD,femelle,3.841,1.774
4SPMX,GOOD,8,BYZDT,femelle,3.751,1.795
4SPMX,GOOD,8,HSTWU,male,5.052,1.781
4SPMX,GOOD,8,EVRNK,male,4.353,1.755
4SPMX,GOOD,8,KOZRB,male,3.99,1.584
4SPMX,GOOD,8,EINLG,male,4.127,1.753
4SPMX,GOOD,8,UAJWH,femelle,3.67,1.76
4SPMX,GOOD,8,XSHCE,femelle,3.58,1.918
4NY9T,POOR,1,,,,
4NY9T,POOR,4,JAFHZ,male,4.537,1.622
4NY9T,POOR,4,PLNQU,male,4.333,1.696
4NY9T,POOR,4,JFFGO,male,3.938,1.458
4NY9T,POOR,4,INXBD,femelle,3.654,1.573
4NY9T,POOR,4,FURLJ,male,4.603,1.623
4NY9T,POOR,4,WSIPR,femelle,3.555,1.683
4NY9T,POOR,8,CHCCJ,male,4.045,1.666
4NY9T,POOR,8,AYRLG,femelle,3.504,1.798
4NY9T,POOR,8,SXHXO,femelle,3.416,1.548
4NY9T,GOOD,1,BJANW,male,5.779,1.745
4NY9T,GOOD,1,RKLCI,femelle,3.751,1.929
4NY9T,GOOD,4,NDOQU,femelle,4.111,1.93
4NY9T,GOOD,4,VBEQT,femelle,3.632,1.981
4NY9T,GOOD,8,MWGUW,femelle,3.839,1.963
4NY9T,GOOD,8,MVUUC,femelle,3.944,1.897
4NY9T,GOOD,8,BLBSR,femelle,3.789,1.794
4NY9T,GOOD,8,MJHTG,male,6.752,1.888
4NY9T,GOOD,8,LSZZA,male,6.814,2.034
4NY9T,GOOD,8,GHRMB,femelle,3.816,1.797
4NY9T,GOOD,8,EOXOV,male,5.534,1.781
4NY9T,GOOD,8,XMNNI,male,4.509,1.737
4NY9T,GOOD,8,RUSKF,male,5.027,2.096
4NY9T,GOOD,8,RJQCP,femelle,4.068,2.179
4NY9T,GOOD,8,OHECB,male,5.85,1.879
4NY9T,GOOD,8,JFEYI,male,5.959,1.774
4NY9T,GOOD,8,UNKDR,male,4.018,1.789
4NY9T,GOOD,8,PLWSX,femelle,3.908,1.937
72DIJ,POOR,1,,,,
72DIJ,POOR,4,SMPVD,male,4.175,1.717
72DIJ,POOR,4,FWZUZ,femelle,3.358,1.58
72DIJ,POOR,4,GDXDP,male,3.947,1.29
72DIJ,POOR,8,CIVLO,femelle,3.431,1.505
72DIJ,POOR,8,DLZTM,femelle,3.335,1.567
72DIJ,POOR,8,UUYPC,male,4.834,1.708
72DIJ,POOR,8,VOXZD,male,4.913,1.738
72DIJ,POOR,8,XBRLK,femelle,3.24,1.598
72DIJ,GOOD,1,KQUMD,femelle,3.228,1.687
72DIJ,GOOD,4,IGPMI,femelle,3.553,1.737
72DIJ,GOOD,4,MWDUR,femelle,3.692,1.926
72DIJ,GOOD,4,JYNEE,femelle,3.457,1.759
72DIJ,GOOD,4,GECGH,femelle,3.321,1.761
72DIJ,GOOD,4,GCQNB,femelle,3.798,1.786
72DIJ,GOOD,4,YYLVP,male,5.944,1.853
72DIJ,GOOD,4,UDPTF,male,5.866,1.863
72DIJ,GOOD,4,OINFS,male,5.61,1.909
72DIJ,GOOD,8,DVHFC,femelle,3.655,1.694
72DIJ,GOOD,8,TPCAI,femelle,3.442,1.696
72DIJ,GOOD,8,TEHAB,femelle,3.681,1.762
72DIJ,GOOD,8,QCJHV,femelle,3.757,1.818
72DIJ,GOOD,8,BAGQX,male,5.823,1.729
72DIJ,GOOD,8,ZFHME,male,4.377,1.695
88KQU,GOOD,1,ORIYN,femelle,3.717,1.826
88KQU,GOOD,1,DFCHK,femelle,3.181,1.672
88KQU,GOOD,1,HJNTY,femelle,3.322,1.659
OYUUP,POOR,1,AYEYV,male,4.14,1.655
OYUUP,POOR,1,,,,
OYUUP,POOR,4,AFXSB,femelle,3.322,1.357
OYUUP,POOR,4,RPAZB,femelle,3.258,1.685
OYUUP,POOR,4,BPIXZ,femelle,3.224,1.777
OYUUP,POOR,4,MLROW,male,3.7,1.43
OYUUP,POOR,4,LGSJC,femelle,3.342,1.54
OYUUP,POOR,8,HZFJK,femelle,3.369,1.697
OYUUP,POOR,8,GVGYD,male,4.13,1.409
OYUUP,POOR,8,CIGVX,male,3.807,1.46
OYUUP,POOR,8,AUBRI,male,5.202,1.636
OYUUP,POOR,8,HXQET,male,4.118,1.563
OYUUP,POOR,8,PVMCN,femelle,3.406,1.741
OYUUP,POOR,8,KGVPH,femelle,3.023,1.439
OYUUP,GOOD,1,GWLZT,male,6.232,1.833
OYUUP,GOOD,1,QKIKU,femelle,3.649,1.892
OYUUP,GOOD,1,IZUEP,male,4.991,1.581
OYUUP,GOOD,4,PVAHL,femelle,3.789,1.996
OYUUP,GOOD,4,SAWXY,femelle,3.741,1.817
OYUUP,GOOD,4,ZKZGN,femelle,3.565,1.817
OYUUP,GOOD,4,DHMTY,male,4.28,1.716
OYUUP,GOOD,4,PCDJQ,male,4.685,1.854
OYUUP,GOOD,4,XTHKU,male,4.123,1.641
OYUUP,GOOD,8,XKMRC,male,4.762,1.841
OYUUP,GOOD,8,SOIFR,femelle,3.819,1.733
OYUUP,GOOD,8,SDODO,femelle,3.537,1.875
OYUUP,GOOD,8,MUUFM,femelle,3.728,1.914
OYUUP,GOOD,8,ALGWJ,male,5.945,1.777
OYUUP,GOOD,8,BMCLK,male,5.805,1.824
OYUUP,GOOD,8,VPJCO,male,5.5,1.837
OYUUP,GOOD,8,VGPZI,femelle,3.56,1.808
OYUUP,GOOD,8,KETOR,male,5.144,1.754
OYUUP,GOOD,8,EIHJY,male,7.174,1.634
OYUUP,GOOD,8,LVDNS,male,4.415,1.723
OYUUP,GOOD,8,BTFGY,male,5.471,1.765
OYUUP,GOOD,8,XLNDO,femelle,3.654,1.948
OYUUP,GOOD,8,ITWQI,male,3.635,1.575
X0RVK,POOR,1,,,,
X0RVK,POOR,4,TNVYQ,male,3.882,1.557
X0RVK,POOR,4,YSDDB,femelle,3.415,1.658
X0RVK,POOR,4,YLBBZ,male,4.007,1.684
X0RVK,GOOD,1,AAHUZ,male,3.988,1.611
5GB9K,POOR,1,HFYBI,femelle,3.512,1.538
5GB9K,POOR,1,LMNWJ,male,4.203,1.488
5GB9K,POOR,1,,,,
5GB9K,POOR,4,QOAKF,male,4.222,1.637
5GB9K,POOR,4,MLAIL,male,3.875,1.438
5GB9K,POOR,4,PANHO,femelle,3.318,1.624
5GB9K,POOR,4,FJJYO,male,3.778,1.355
5GB9K,GOOD,1,IBVAN,male,4.724,1.762
5GB9K,GOOD,1,TXLXJ,femelle,3.456,1.665
5GB9K,GOOD,1,,,,
5GB9K,GOOD,4,WAEHX,male,6.234,1.82
5GB9K,GOOD,4,SAADV,femelle,3.356,1.746
5GB9K,GOOD,4,RYGVT,male,5.648,1.829
5GB9K,GOOD,4,SITOK,male,5.665,1.798
PJ0DK,POOR,1,HGOWX,femelle,3.265,1.67
PJ0DK,POOR,1,UQKAL,femelle,3.159,1.655
PJ0DK,POOR,1,,,,
PJ0DK,POOR,4,EVPLH,femelle,3.545,1.638
PJ0DK,POOR,4,PPMGS,male,3.959,1.625
PJ0DK,POOR,4,LLWLK,femelle,3.151,1.814
PJ0DK,POOR,4,FJBGJ,male,3.992,1.598
PJ0DK,POOR,8,GMCLI,male,5.06,1.62
PJ0DK,POOR,8,GAYJO,femelle,3.484,1.667
PJ0DK,POOR,8,EEYLK,male,3.632,1.551
PJ0DK,POOR,8,UFSJO,male,4.043,1.544
PJ0DK,POOR,8,BHPLE,femelle,3.136,1.525
PJ0DK,POOR,8,IYQUI,femelle,3.3,1.566
PJ0DK,POOR,8,EGMMV,femelle,3.474,1.379
PJ0DK,POOR,8,YSQDV,femelle,3.195,1.625
PJ0DK,GOOD,1,ZKQEL,male,4.365,2.019
PJ0DK,GOOD,1,APAFZ,femelle,3.665,1.865
PJ0DK,GOOD,1,SBMRS,femelle,3.543,1.865
PJ0DK,GOOD,4,MFXEX,male,6.423,1.783
PJ0DK,GOOD,4,IVBJJ,femelle,3.987,1.841
PJ0DK,GOOD,4,MQRLN,male,5.325,1.792
PJ0DK,GOOD,4,ONYCF,male,7.098,1.855
PJ0DK,GOOD,4,BWMSC,femelle,4.051,1.994
PJ0DK,GOOD,4,WYRVT,male,4.575,1.635
PJ0DK,GOOD,4,HAEHU,male,6.418,1.684
PJ0DK,GOOD,4,FBLOE,male,6.469,1.727
PJ0DK,GOOD,8,BPVJN,femelle,3.741,1.962
PJ0DK,GOOD,8,LDQDW,femelle,4.035,2.078
PJ0DK,GOOD,8,VRZAJ,femelle,3.736,1.963
PJ0DK,GOOD,8,MAQUE,male,6.875,1.926
PJ0DK,GOOD,8,QJGLY,male,7.306,2.03
PJ0DK,GOOD,8,CXFXG,femelle,3.51,1.823
PJ0DK,GOOD,8,WLPHJ,male,6.888,1.894
PJ0DK,GOOD,8,GXHGZ,male,6.537,1.738
PJ0DK,GOOD,8,OMPYA,femelle,3.997,1.696
PJ0DK,GOOD,8,OJFZK,femelle,3.734,1.851
PJ0DK,GOOD,8,SGQNO,femelle,3.855,1.832
PJ0DK,GOOD,8,ENZNX,femelle,3.72,1.86
PJ0DK,GOOD,8,SHRJJ,femelle,3.961,2.077
PJ0DK,GOOD,8,GWCVI,femelle,4.107,1.804
PJ0DK,GOOD,8,DEZTR,femelle,3.855,1.857
PJ0DK,GOOD,8,KJNRL,male,6.818,1.835
TS8T3,POOR,1,SJXXE,male,3.931,1.625
TS8T3,POOR,1,,,,
TS8T3,POOR,4,GWFXE,femelle,3.52,1.617
TS8T3,POOR,4,FCZXP,male,4.083,1.543
TS8T3,POOR,4,KVPIG,male,4.109,1.575
TS8T3,POOR,4,ZQGYQ,femelle,2.381,1.111
TS8T3,POOR,8,OKIGH,male,4.243,1.571
TS8T3,POOR,8,SSNVN,femelle,3.355,1.717
TS8T3,POOR,8,EKIQO,male,3.682,1.546
TS8T3,POOR,8,BYRCZ,femelle,3.389,1.52
TS8T3,POOR,8,NYKQQ,femelle,3.507,1.617
TS8T3,POOR,8,OTZTV,femelle,3.249,1.677
TS8T3,GOOD,1,EGDTI,femelle,3.552,1.783
TS8T3,GOOD,1,XPGRY,male,3.627,1.746
TS8T3,GOOD,4,EWIID,femelle,3.575,1.655
TS8T3,GOOD,4,EBIOT,femelle,3.731,1.85
TS8T3,GOOD,4,ZZMVX,femelle,3.736,1.924
TS8T3,GOOD,4,RJSCD,femelle,3.626,1.855
TS8T3,GOOD,4,IDRLE,male,6.324,1.897
TS8T3,GOOD,4,DDGGW,male,4.927,1.83
TS8T3,GOOD,4,OXWUU,male,5.86,1.85
TS8T3,GOOD,8,KQMOX,male,6.409,1.624
TS8T3,GOOD,8,RNIDY,femelle,3.823,1.921
TS8T3,GOOD,8,KUIPO,femelle,3.759,1.71
TS8T3,GOOD,8,XUQFM,femelle,3.755,1.772
TS8T3,GOOD,8,UIWIX,male,5.624,1.731
TS8T3,GOOD,8,HMVPW,male,6.76,1.816
TS8T3,GOOD,8,ZIBPI,femelle,3.551,1.797
TS8T3,GOOD,8,JGINR,male,4.398,1.653
TLNNO,POOR,1,YEVHG,femelle,3.122,1.768
TLNNO,POOR,1,,,,
TLNNO,POOR,8,AQOAP,femelle,3.429,1.701
TLNNO,GOOD,1,ATJPU,femelle,3.573,1.742
TLNNO,GOOD,1,BZYXO,male,5.823,1.787
TLNNO,GOOD,1,TQPQO,femelle,3.728,1.868
TLNNO,GOOD,1,,,,
TLNNO,GOOD,8,WBCXT,male,3.78,1.558
TLNNO,GOOD,8,ICKCQ,male,5.163,1.785
TLNNO,GOOD,8,WCZRV,male,4.697,1.762
TLNNO,GOOD,8,LNLPA,femelle,3.789,1.801
TLNNO,GOOD,8,DTLYK,femelle,3.801,1.841
TLNNO,GOOD,8,PLCKF,male,6.306,1.924
TLNNO,GOOD,8,VPJOM,male,5.522,1.843
TLNNO,GOOD,8,ROVQY,male,6.094,1.733
YI70Q,GOOD,1,PEGAY,femelle,3.536,1.673
TMELA,POOR,1,,,,
TMELA,POOR,1,,,,
TMELA,POOR,1,,,,
TMELA,POOR,4,NOPWQ,male,4.271,1.59
TMELA,POOR,4,HHZTP,male,3.935,1.565
TMELA,POOR,4,TPQFJ,femelle,3.28,1.6
TMELA,POOR,4,,,,
TMELA,POOR,8,ZHLIA,femelle,3.103,1.525
TMELA,POOR,8,ZWLGY,femelle,3.413,1.635
TMELA,POOR,8,SPSSW,male,5.008,1.659
TMELA,POOR,8,NQRWX,femelle,3.148,1.442
TMELA,POOR,8,MGISM,male,3.56,1.355
TMELA,GOOD,1,WFJVZ,male,4.013,1.631
TMELA,GOOD,1,MWXMJ,femelle,3.56,1.804
TMELA,GOOD,1,LOGAL,femelle,3.836,1.789
TMELA,GOOD,4,ECOCW,femelle,3.524,1.664
TMELA,GOOD,4,YMYLT,femelle,3.389,1.597
TMELA,GOOD,4,OZUOU,male,6.069,1.802
TMELA,GOOD,4,BERZX,femelle,3.696,1.785
TMELA,GOOD,8,DJILL,male,4.369,1.655
TMELA,GOOD,8,PXYMD,male,5.446,1.739
TMELA,GOOD,8,VABVR,femelle,3.576,1.856
TMELA,GOOD,8,AGEUU,male,6.21,1.756
TMELA,GOOD,8,KDKCN,femelle,3.266,1.689
405I,POOR,1,KQCSY,male,3.568,1.561
405I,POOR,1,BTEID,male,3.908,1.517
405I,POOR,1,,,,
405I,POOR,1,,,,
405I,POOR,4,CMWSB,femelle,3.175,1.644
405I,POOR,4,DUAOX,male,3.87,1.571
405I,POOR,4,OLOCP,femelle,3.23,1.589
405I,POOR,4,WVWSX,male,3.691,1.561
405I,POOR,8,NXIIO,male,4.336,1.543
405I,POOR,8,FWXGO,femelle,3.162,1.523
405I,POOR,8,RBILE,femelle,3.296,1.598
405I,GOOD,1,LJGIT,male,4.124,1.687
405I,GOOD,1,UTNGN,male,4.969,1.885
405I,GOOD,1,TLZXK,femelle,2.995,1.767
405I,GOOD,4,TAPCW,femelle,3.813,1.858
405I,GOOD,4,UAAKJ,male,4.862,1.742
405I,GOOD,4,MGQJJ,femelle,3.948,1.907
405I,GOOD,4,FWGVV,femelle,3.984,1.872
405I,GOOD,4,PMPHZ,male,6.224,1.82
405I,GOOD,8,TGNQC,male,4.128,1.877
405I,GOOD,8,YNJFU,male,5.893,1.731
405I,GOOD,8,GOJJZ,femelle,3.897,1.784
405I,GOOD,8,GZJYM,femelle,3.867,1.798
405I,GOOD,8,SAUWE,male,6.359,1.96
405I,GOOD,8,HQWYO,male,6.553,1.647
J2BHD,POOR,1,TPVSL,male,3.776,1.807
J2BHD,POOR,1,SSWRD,male,4.431,1.64
J2BHD,POOR,4,IHLHF,femelle,3.448,1.554
J2BHD,POOR,4,ONAAN,femelle,3.501,1.704
J2BHD,POOR,4,LPJTC,male,4.558,1.704
J2BHD,POOR,8,QUKKW,femelle,3.701,1.669
J2BHD,POOR,8,DLQFH,femelle,3.672,1.516
J2BHD,POOR,8,KYZSN,male,4.532,1.494
J2BHD,POOR,8,CTALX,male,4.97,1.646
J2BHD,POOR,8,HIGHH,male,4.875,1.507
J2BHD,POOR,8,XRKYU,male,4.39,1.462
J2BHD,GOOD,1,AUVIQ,femelle,3.621,1.698
J2BHD,GOOD,1,ORATE,male,5.46,1.492
J2BHD,GOOD,4,PYABI,male,6.342,1.817
J2BHD,GOOD,4,DQKUX,femelle,3.813,1.94
J2BHD,GOOD,4,PGYJJ,male,5.871,1.86
J2BHD,GOOD,4,ACIPU,femelle,3.688,1.586
O0AG6,POOR,4,HUCBE,femelle,3.256,1.579
O0AG6,POOR,8,ZVQOV,femelle,2.973,1.609
O0AG6,GOOD,1,MLKHQ,male,4.617,1.837
O0AG6,GOOD,1,ESYBU,femelle,3.534,1.65
O0AG6,GOOD,8,CFBEQ,femelle,3.67,1.769
O0AG6,GOOD,8,TRQHR,male,5.667,1.841
O0AG6,GOOD,8,BRPMP,male,4.455,1.534
O0AG6,GOOD,8,GIJTI,male,3.624,1.598
O0AG6,GOOD,8,OUFQS,male,5.914,1.796
O0AG6,GOOD,8,INUZJ,femelle,3.46,1.863
O0AG6,GOOD,8,HYYGJ,femelle,3.537,1.767
O0AG6,GOOD,8,FGUDW,male,3.945,1.72
0FNHQ,POOR,1,RFMQA,male,4.747,1.684
0FNHQ,POOR,1,,,,
0FNHQ,POOR,4,CAPWV,femelle,3.429,1.664
0FNHQ,POOR,4,IMZXH,male,3.952,1.525
0FNHQ,POOR,4,PXHIS,male,4.915,1.646
0FNHQ,POOR,4,BCOFU,femelle,3.42,1.645
0FNHQ,POOR,4,KPKSZ,male,3.559,1.457
0FNHQ,POOR,4,NLGDU,male,3.897,1.515
0FNHQ,POOR,4,PGFHJ,femelle,3.324,1.621
0FNHQ,POOR,4,EGBPL,male,3.812,1.534
0FNHQ,POOR,8,QUDSH,male,4.265,1.737
0FNHQ,POOR,8,JGHWP,male,3.924,1.421
0FNHQ,POOR,8,AEHWR,femelle,3.374,1.534
0FNHQ,POOR,8,EDPUA,femelle,3.514,1.478
0FNHQ,POOR,8,NURKO,male,3.924,1.692
0FNHQ,POOR,8,HPTTW,male,3.252,1.356
0FNHQ,POOR,8,AOBYF,male,4.017,1.43
0FNHQ,POOR,8,UMLWQ,male,4.737,1.636
0FNHQ,POOR,8,LRBBX,femelle,3.263,1.447
0FNHQ,GOOD,1,BLRHO,femelle,3.593,1.791
0FNHQ,GOOD,1,UUEZG,femelle,3.309,1.74
0FNHQ,GOOD,1,NEYJO,male,5.665,1.561
0FNHQ,GOOD,4,ERUQS,male,6.623,1.886
0FNHQ,GOOD,4,FJWUH,femelle,3.708,1.683
0FNHQ,GOOD,4,YJTYR,male,3.911,1.712
0FNHQ,GOOD,4,INUAL,femelle,4.054,1.968
0FNHQ,GOOD,4,SMDBT,femelle,3.808,1.747
0FNHQ,GOOD,4,NRNMM,femelle,3.492,1.761
0FNHQ,GOOD,4,RCCEO,male,4.289,1.788
0FNHQ,GOOD,4,QIMHS,male,6.771,1.809
0FNHQ,GOOD,4,DEJHQ,femelle,3.575,1.689
0FNHQ,GOOD,4,ZKKUC,male,6.489,1.967
0FNHQ,GOOD,4,NVBED,male,3.938,1.604
0FNHQ,GOOD,8,FWMIO,male,7.695,1.772
0FNHQ,GOOD,8,JGQAR,femelle,3.834,1.674
0FNHQ,GOOD,8,XMCOZ,male,3.871,1.774
0FNHQ,GOOD,8,BRAMD,femelle,3.773,1.847
0FNHQ,GOOD,8,COQIZ,male,5.155,1.738
0FNHQ,GOOD,8,REFVA,male,4.703,1.637
0FNHQ,GOOD,8,KPXBE,femelle,3.718,1.729
0FNHQ,GOOD,8,WBUQR,femelle,3.606,1.749
0FNHQ,GOOD,8,JMMZR,femelle,3.719,1.722
0FNHQ,GOOD,8,TJIYH,femelle,3.785,1.814
0FNHQ,GOOD,8,IYHOW,male,4.134,1.799
0FNHQ,GOOD,8,AVFRZ,male,7.332,1.789
0FNHQ,GOOD,8,YOASW,male,6.427,1.937
0FNHQ,GOOD,8,OKLSQ,male,6.279,1.666
0FNHQ,GOOD,8,XQJEG,femelle,3.764,1.786
0FNHQ,GOOD,8,SAZPA,femelle,3.975,1.615
8GZEM,POOR,1,BTKIE,male,3.802,1.667
8GZEM,POOR,1,,,,
8GZEM,POOR,4,GIMQJ,femelle,3.545,1.721
8GZEM,POOR,4,NGVCU,male,3.759,1.43
8GZEM,POOR,4,CRMXS,male,3.676,1.504
8GZEM,POOR,4,RBTCR,femelle,3.406,1.774
8GZEM,POOR,4,QIEEF,femelle,3.558,1.756
8GZEM,POOR,8,AILED,male,6.224,1.611
8GZEM,POOR,8,ZNYWB,femelle,3.499,1.72
8GZEM,POOR,8,FJQEO,male,4.144,1.52
8GZEM,POOR,8,ZPHXJ,femelle,3.518,1.82
8GZEM,POOR,8,EPBZY,femelle,3.655,1.612
8GZEM,POOR,8,UTUSQ,male,3.997,1.597
8GZEM,POOR,8,TVWKY,femelle,3.562,1.736
8GZEM,POOR,8,AIPOS,male,3.766,1.498
8GZEM,POOR,8,FPCDB,femelle,3.303,1.712
8GZEM,POOR,8,SUJJS,male,4.705,1.676
8GZEM,GOOD,1,KRAPQ,femelle,3.445,1.877
8GZEM,GOOD,1,JGPCJ,femelle,3.762,1.794
8GZEM,GOOD,1,ZHMWC,femelle,3.655,2.02
