date_treatment,id_mere,diet,density,boite_petri,Id_adulte,date_adulte,sex,forceps_L,pronotum
04-02-2025,FIBV0,POOR,1,659,AYJUD,07-04-2025,male,4.377,1.589
04-02-2025,FIBV0,POOR,4,660,OJEJG,10-04-2025,male,4.002,1.514
04-02-2025,FIBV0,POOR,4,660,MWBMM,10-04-2025,male,5.055,1.72
04-02-2025,FIBV0,POOR,4,660,MVTTB,14-04-2025,femelle,3.55,1.808
04-02-2025,FIBV0,POOR,4,660,QNSJO,14-04-2025,femelle,3.68,1.848
04-02-2025,FIBV0,POOR,4,661,DFVQS,07-04-2025,male,3.317,1.518
04-02-2025,FIBV0,POOR,8,662,KUFGH,01-04-2025,femelle,3.554,1.5
04-02-2025,FIBV0,POOR,8,662,TYCHC,04-04-2025,femelle,3.172,1.656
04-02-2025,FIBV0,POOR,8,662,UCDKI,07-04-2025,femelle,3.453,1.754
04-02-2025,FIBV0,POOR,8,662,CKSDP,07-04-2025,male,3.831,1.393
04-02-2025,FIBV0,GOOD,1,663,QXTKY,26-03-2025,femelle,4.143,1.995
04-02-2025,FIBV0,GOOD,1,664,NAUHW,26-03-2025,femelle,3.978,1.938
04-02-2025,FIBV0,GOOD,1,665,ZAQSZ,27-03-2025,femelle,3.949,1.834
04-02-2025,FIBV0,GOOD,1,666,JINUT,22-04-2025,male,3.658,1.263
04-02-2025,FIBV0,GOOD,4,668,RBLDP,24-03-2025,male,4.378,1.713
04-02-2025,FIBV0,GOOD,4,668,XPCLV,24-03-2025,male,5.736,1.822
04-02-2025,FIBV0,GOOD,4,668,ROECW,24-03-2025,femelle,3.92,1.924
04-02-2025,FIBV0,GOOD,4,668,QQYAQ,24-03-2025,femelle,3.851,1.894
04-02-2025,FIBV0,GOOD,4,669,JNDPQ,25-03-2025,femelle,3.614,1.695
04-02-2025,FIBV0,GOOD,4,669,OMFGE,27-03-2025,male,5.366,1.652
04-02-2025,FIBV0,GOOD,4,669,IYQSD,27-03-2025,femelle,3.962,1.807
04-02-2025,FIBV0,GOOD,4,669,UKMFX,28-03-2025,femelle,3.556,1.938
04-02-2025,FIBV0,GOOD,8,670,LGECH,24-03-2025,male,6.763,1.852
04-02-2025,FIBV0,GOOD,8,670,EHLNG,24-03-2025,male,5.495,1.698
04-02-2025,FIBV0,GOOD,8,670,PTAFG,24-03-2025,femelle,3.867,2.021
04-02-2025,FIBV0,GOOD,8,670,DZRCM,24-03-2025,femelle,3.904,1.956
04-02-2025,FIBV0,GOOD,8,670,WSNYZ,26-03-2025,male,4.917,1.606
04-02-2025,FIBV0,GOOD,8,670,UKPDK,27-03-2025,femelle,3.94,1.904
04-02-2025,FIBV0,GOOD,8,670,NOSGS,28-03-2025,male,4.219,1.751
04-02-2025,FIBV0,GOOD,8,670,WLYEQ,31-03-2025,male,6.041,1.837
04-02-2025,T4F7E,POOR,1,671,SEAES,02-04-2025,male,4.427,1.846
04-02-2025,T4F7E,POOR,1,672,TGNVK,03-04-2025,male,4.151,1.865
04-02-2025,T4F7E,POOR,1,673,LQYTH,10-04-2025,male,4.182,1.572
04-02-2025,T4F7E,POOR,4,674,SDRCX,31-03-2025,male,4.238,1.853
04-02-2025,T4F7E,POOR,4,674,XHIHX,01-04-2025,femelle,3.592,1.934
04-02-2025,T4F7E,POOR,4,674,BORUQ,08-04-2025,femelle,3.584,1.804
04-02-2025,T4F7E,POOR,4,675,CZMAT,01-04-2025,femelle,3.941,1.818
04-02-2025,T4F7E,POOR,4,675,UWVDX,01-04-2025,femelle,3.629,1.875
04-02-2025,T4F7E,POOR,4,676,ZDCOH,02-04-2025,male,4.69,1.955
04-02-2025,T4F7E,POOR,4,676,OCCJI,08-04-2025,male,5.084,1.678
04-02-2025,T4F7E,POOR,4,676,JSJGW,08-04-2025,male,3.873,1.643
04-02-2025,T4F7E,POOR,8,677,FRTSJ,04-04-2025,male,4.88,1.739
04-02-2025,T4F7E,POOR,8,677,ELAFX,04-04-2025,male,4.128,1.617
04-02-2025,T4F7E,POOR,8,677,RJRQY,04-04-2025,male,4.892,1.769
04-02-2025,T4F7E,POOR,8,677,ZNDRI,07-04-2025,male,4.119,1.692
04-02-2025,T4F7E,POOR,8,677,CGMUZ,07-04-2025,male,4.074,1.607
04-02-2025,T4F7E,POOR,8,677,TKFPF,07-04-2025,femelle,3.588,1.674
04-02-2025,T4F7E,GOOD,1,678,JNMBX,24-03-2025,femelle,3.893,1.948
04-02-2025,T4F7E,GOOD,1,679,,,,,
04-02-2025,T4F7E,GOOD,4,681,TQOVK,24-03-2025,femelle,3.605,1.885
04-02-2025,T4F7E,GOOD,4,681,VAPWU,24-03-2025,femelle,3.692,1.866
04-02-2025,T4F7E,GOOD,4,681,IYMRE,24-03-2025,femelle,3.927,1.892
04-02-2025,T4F7E,GOOD,4,682,NXYXT,27-03-2025,male,6.998,1.87
04-02-2025,T4F7E,GOOD,4,682,GYIBC,27-03-2025,femelle,3.776,1.913
04-02-2025,T4F7E,GOOD,4,682,STFFW,28-03-2025,male,6.628,1.898
04-02-2025,T4F7E,GOOD,8,683,MEPBP,24-03-2025,femelle,3.923,1.808
04-02-2025,T4F7E,GOOD,8,683,ONCKU,24-03-2025,femelle,3.889,1.902
04-02-2025,T4F7E,GOOD,8,683,PMQFS,25-03-2025,femelle,3.875,1.933
04-02-2025,T4F7E,GOOD,8,683,ADGST,26-03-2025,femelle,3.958,1.836
04-02-2025,T4F7E,GOOD,8,683,HUCYB,31-03-2025,male,4.983,1.868
04-02-2025,058YC,POOR,1,684,COHKT,02-04-2025,male,3.829,1.674
04-02-2025,058YC,POOR,4,685,YDHTH,03-04-2025,femelle,3.349,1.892
04-02-2025,058YC,POOR,4,685,TNAVN,07-04-2025,male,3.537,1.52
04-02-2025,058YC,POOR,4,685,LYPOZ,07-04-2025,femelle,3.421,1.708
04-02-2025,058YC,POOR,8,686,CVTZQ,01-04-2025,femelle,3.574,1.797
04-02-2025,058YC,POOR,8,686,TSKBS,01-04-2025,femelle,3.045,1.674
04-02-2025,058YC,POOR,8,686,UKJQZ,07-04-2025,male,3.662,1.613
04-02-2025,058YC,POOR,8,686,AAGXS,07-04-2025,femelle,3.4,1.439
04-02-2025,058YC,POOR,8,686,BTWXD,07-04-2025,femelle,3.317,1.661
04-02-2025,058YC,POOR,8,686,KWCDW,07-04-2025,femelle,3.422,1.677
04-02-2025,058YC,POOR,8,686,DEYXH,14-04-2025,male,3.721,1.423
04-02-2025,058YC,POOR,8,686,LZHXM,14-04-2025,femelle,3.29,1.535
04-02-2025,058YC,GOOD,1,687,FRUQP,31-03-2025,femelle,3.544,1.742
04-02-2025,058YC,GOOD,4,688,VJVEM,24-03-2025,femelle,3.366,1.76
04-02-2025,058YC,GOOD,4,688,EVTLL,27-03-2025,femelle,3.519,1.808
04-02-2025,058YC,GOOD,4,688,EGSQU,31-03-2025,femelle,3.751,1.797
04-02-2025,058YC,GOOD,4,688,PAZFK,31-03-2025,femelle,4.168,1.85
04-02-2025,058YC,GOOD,8,689,BHHNP,25-03-2025,femelle,3.653,1.708
04-02-2025,058YC,GOOD,8,689,AYTRD,25-03-2025,femelle,3.496,1.738
04-02-2025,058YC,GOOD,8,689,DHBUX,25-03-2025,femelle,3.596,1.804
04-02-2025,058YC,GOOD,8,689,EBGCL,26-03-2025,male,4.181,1.706
04-02-2025,RJKDW,POOR,1,690,ZRVAJ,17-04-2025,male,3.649,1.644
04-02-2025,RJKDW,POOR,1,691,,,,,
04-02-2025,RJKDW,POOR,1,692,,,,,
04-02-2025,RJKDW,POOR,4,693,AJFDK,10-04-2025,male,3.936,1.412
04-02-2025,RJKDW,POOR,4,693,OMGSE,10-04-2025,male,3.897,1.598
04-02-2025,RJKDW,POOR,4,693,IUTPQ,14-04-2025,male,3.785,1.514
04-02-2025,RJKDW,POOR,4,693,UIZWP,14-04-2025,male,3.816,1.668
04-02-2025,RJKDW,POOR,4,694,RBOBX,17-04-2025,male,4.084,1.612
04-02-2025,RJKDW,POOR,4,694,RQIBG,21-04-2025,male,4.265,1.55
04-02-2025,RJKDW,POOR,4,694,BBXWM,21-04-2025,femelle,3.301,1.437
04-02-2025,RJKDW,POOR,4,694,EWQQH,21-04-2025,femelle,3.509,1.542
04-02-2025,RJKDW,POOR,8,695,QRTPW,01-04-2025,femelle,3.759,1.807
04-02-2025,RJKDW,POOR,8,695,KAMZA,04-04-2025,femelle,3.559,1.759
04-02-2025,RJKDW,POOR,8,695,DIGQP,04-04-2025,femelle,3.716,1.715
04-02-2025,RJKDW,POOR,8,695,WJBBW,07-04-2025,femelle,3.593,1.731
04-02-2025,RJKDW,POOR,8,695,CXATR,07-04-2025,femelle,3.476,1.554
04-02-2025,RJKDW,POOR,8,695,UVFMD,07-04-2025,male,4.221,1.665
04-02-2025,RJKDW,POOR,8,695,VRFPV,10-04-2025,male,4.501,1.812
04-02-2025,RJKDW,POOR,8,695,JKYFU,10-04-2025,male,3.895,1.627
04-02-2025,RJKDW,POOR,8,696,WLJYR,10-04-2025,femelle,3.568,1.676
04-02-2025,RJKDW,POOR,8,696,CXGGF,14-04-2025,femelle,3.291,1.645
04-02-2025,RJKDW,POOR,8,696,GSMBI,14-04-2025,femelle,3.59,1.61
04-02-2025,RJKDW,POOR,8,696,MPXCU,16-04-2025,femelle,3.853,1.647
04-02-2025,RJKDW,POOR,8,696,QYTHU,16-04-2025,femelle,3.519,1.75
04-02-2025,RJKDW,POOR,8,696,TIUQU,16-04-2025,femelle,3.284,1.552
04-02-2025,RJKDW,GOOD,1,697,XTYLR,26-03-2025,femelle,4.112,2.072
04-02-2025,RJKDW,GOOD,1,698,RUKXF,28-03-2025,femelle,4.04,1.943
04-02-2025,RJKDW,GOOD,1,699,GPSSH,24-03-2025,femelle,3.421,1.805
04-02-2025,RJKDW,GOOD,4,700,QORDV,31-03-2025,male,6.198,1.847
04-02-2025,RJKDW,GOOD,4,700,ARLDY,31-03-2025,femelle,4.173,1.82
04-02-2025,RJKDW,GOOD,4,700,DXFPY,31-03-2025,femelle,3.831,1.895
04-02-2025,RJKDW,GOOD,4,701,FLCMA,31-03-2025,male,5.29,1.794
04-02-2025,RJKDW,GOOD,4,701,JOVKX,31-03-2025,male,3.968,1.751
04-02-2025,RJKDW,GOOD,4,701,NFOKA,31-03-2025,femelle,3.93,1.888
04-02-2025,RJKDW,GOOD,4,701,XAQIF,31-03-2025,femelle,4.097,1.828
04-02-2025,RJKDW,GOOD,8,702,VVXNL,26-03-2025,femelle,3.81,1.99
04-02-2025,RJKDW,GOOD,8,702,YQKQL,28-03-2025,male,6.852,1.876
04-02-2025,RJKDW,GOOD,8,702,ZEOQR,28-03-2025,male,4.348,1.898
04-02-2025,RJKDW,GOOD,8,702,NZGWM,28-03-2025,male,7.034,1.791
04-02-2025,RJKDW,GOOD,8,702,WDFRW,31-03-2025,male,6.83,1.885
04-02-2025,RJKDW,GOOD,8,702,CCLAV,31-03-2025,male,7.163,2.032
04-02-2025,RJKDW,GOOD,8,702,HKEME,31-03-2025,femelle,3.989,2.01
04-02-2025,RJKDW,GOOD,8,702,KVURH,31-03-2025,femelle,3.873,2
04-02-2025,RJKDW,GOOD,8,704,KHYHS,25-03-2025,male,5.981,1.595
04-02-2025,RJKDW,GOOD,8,704,ALDKT,25-03-2025,femelle,3.697,1.795
04-02-2025,RJKDW,GOOD,8,704,SVVZO,25-03-2025,femelle,3.847,1.612
04-02-2025,RJKDW,GOOD,8,704,AQTNX,25-03-2025,femelle,3.922,1.921
04-02-2025,RJKDW,GOOD,8,704,BINDV,27-03-2025,femelle,4.072,1.816
04-02-2025,RJKDW,GOOD,8,704,PEPYK,27-03-2025,femelle,4.01,2.043
04-02-2025,RJKDW,GOOD,8,704,LRXGX,28-03-2025,femelle,3.928,1.782
04-02-2025,RJKDW,GOOD,8,704,JSGXR,01-04-2025,male,5.536,1.645
04-02-2025,V8EK1,POOR,4,705,LRKPC,08-04-2025,male,3.566,1.658
04-02-2025,V8EK1,POOR,4,705,AKBMC,14-04-2025,femelle,2.943,1.383
04-02-2025,V8EK1,POOR,1,706,,,,,
04-02-2025,V8EK1,POOR,4,708,,,,,
04-02-2025,V8EK1,POOR,8,710,YMJLZ,01-04-2025,male,5.591,1.74
04-02-2025,V8EK1,POOR,8,710,WTKKI,01-04-2025,femelle,3.55,1.798
04-02-2025,V8EK1,POOR,8,710,BEOGU,04-04-2025,femelle,3.265,1.584
04-02-2025,V8EK1,POOR,8,710,QSKUU,07-04-2025,male,4.004,1.579
04-02-2025,V8EK1,POOR,8,710,HFDPN,07-04-2025,male,4.022,1.542
04-02-2025,V8EK1,POOR,8,710,UXOYN,14-04-2025,male,3.799,1.578
04-02-2025,V8EK1,GOOD,1,711,DCYOI,27-03-2025,femelle,3.753,1.775
04-02-2025,V8EK1,GOOD,1,712,LQQEV,28-03-2025,femelle,3.451,1.631
04-02-2025,V8EK1,GOOD,4,714,CRRQR,26-03-2025,male,5.914,1.953
04-02-2025,V8EK1,GOOD,4,714,XHVWW,01-04-2025,male,5.783,1.885
04-02-2025,V8EK1,GOOD,4,714,GWEQG,01-04-2025,male,4.163,1.597
04-02-2025,V8EK1,GOOD,8,715,ADIRR,25-03-2025,male,5.264,1.579
04-02-2025,V8EK1,GOOD,8,715,MOYVZ,25-03-2025,male,5.913,1.804
04-02-2025,V8EK1,GOOD,8,715,PDIIF,31-03-2025,male,6.684,1.956
04-02-2025,V8EK1,GOOD,8,715,FLAXR,31-03-2025,male,4.687,1.669
04-02-2025,V2F88,POOR,1,717,,,,,
04-02-2025,V2F88,POOR,8,718,ITJLH,04-04-2025,femelle,3.249,1.537
04-02-2025,V2F88,POOR,8,718,QQQYQ,08-04-2025,femelle,3.544,1.728
04-02-2025,V2F88,POOR,8,718,BPBNB,10-04-2025,male,4.863,1.579
04-02-2025,V2F88,POOR,8,718,AFWLS,11-04-2025,male,3.449,1.474
04-02-2025,V2F88,POOR,8,718,DXDGK,14-04-2025,femelle,3.558,1.523
04-02-2025,V2F88,POOR,8,718,BCAJC,14-04-2025,femelle,3.238,1.489
04-02-2025,V2F88,POOR,8,718,DGCDV,14-04-2025,femelle,3.379,1.496
04-02-2025,V2F88,GOOD,1,719,YSFIW,27-03-2025,male,6.368,1.89
04-02-2025,V2F88,GOOD,1,720,DMQHT,28-03-2025,male,3.948,1.687
04-02-2025,V2F88,GOOD,1,721,UELMP,04-04-2025,male,5.541,1.67
04-02-2025,V2F88,GOOD,4,722,FNHFA,27-03-2025,male,4.847,1.694
04-02-2025,V2F88,GOOD,4,722,JVYNR,28-03-2025,male,5.928,1.527
04-02-2025,V2F88,GOOD,4,722,PLKUV,31-03-2025,femelle,3.661,1.828
04-02-2025,V2F88,GOOD,8,723,HNKOR,25-03-2025,male,3.961,1.8
04-02-2025,V2F88,GOOD,8,723,HAOWS,25-03-2025,femelle,3.419,1.785
04-02-2025,RWONY,POOR,1,724,LMMBK,08-04-2025,male,3.963,1.618
04-02-2025,RWONY,POOR,4,727,AFNQV,07-04-2025,male,3.77,1.706
04-02-2025,RWONY,POOR,4,727,WRJOT,07-04-2025,femelle,3.585,1.822
04-02-2025,RWONY,POOR,4,727,TVBHZ,14-04-2025,male,3.549,1.644
04-02-2025,RWONY,POOR,8,728,EDSAW,02-04-2025,male,5.61,1.587
04-02-2025,RWONY,POOR,8,728,OKMOG,08-04-2025,male,3.799,1.469
04-02-2025,RWONY,POOR,8,728,FFYKO,14-04-2025,male,3.528,1.467
04-02-2025,RWONY,POOR,8,728,DIRGX,14-04-2025,male,3.848,1.512
04-02-2025,RWONY,POOR,8,728,CMBRF,21-04-2025,femelle,3.241,1.56
04-02-2025,RWONY,GOOD,1,729,QHDNG,02-04-2025,femelle,3.631,1.989
04-02-2025,RWONY,GOOD,1,730,HSBFL,31-03-2025,femelle,3.624,1.652
04-02-2025,RWONY,GOOD,1,731,QJHVM,31-03-2025,femelle,3.475,1.794
04-02-2025,RWONY,GOOD,4,732,HEEJN,31-03-2025,femelle,3.617,1.902
04-02-2025,RWONY,GOOD,4,732,IUVGJ,31-03-2025,femelle,3.901,1.81
04-02-2025,RWONY,GOOD,4,732,THOIG,31-03-2025,femelle,3.53,1.857
04-02-2025,RWONY,GOOD,4,732,GBGJG,01-04-2025,male,5.926,1.785
04-02-2025,RWONY,GOOD,8,733,AHCAK,27-03-2025,femelle,3.681,1.882
04-02-2025,RWONY,GOOD,8,733,TODTL,31-03-2025,male,3.828,1.807
04-02-2025,RWONY,GOOD,8,733,UQTMY,31-03-2025,male,3.792,1.587
04-02-2025,RWONY,GOOD,8,733,OJYOC,31-03-2025,male,3.973,1.755
04-02-2025,RWONY,GOOD,8,733,IWWBQ,31-03-2025,femelle,3.425,1.739
04-02-2025,RWONY,GOOD,8,733,DKWBZ,31-03-2025,femelle,3.655,1.967
04-02-2025,RWONY,GOOD,8,733,CHDBT,01-04-2025,femelle,3.787,1.94
05-02-2025,M9B8V,POOR,1,734,QVXAY,07-04-2025,femelle,3.152,1.629
05-02-2025,M9B8V,POOR,4,735,FFQUT,07-04-2025,femelle,3.286,1.702
05-02-2025,M9B8V,GOOD,1,736,BBGMT,28-03-2025,femelle,3.424,1.687
05-02-2025,M9B8V,GOOD,1,737,IZMTU,25-03-2025,femelle,3.719,1.77
05-02-2025,M9B8V,GOOD,1,738,AIBLK,28-03-2025,male,4.131,1.654
05-02-2025,ARXDV,GOOD,1,740,YXSOY,28-03-2025,femelle,3.738,1.886
05-02-2025,M21LS,POOR,1,741,KGRUT,10-04-2025,male,4.03,1.465
05-02-2025,M21LS,POOR,1,742,,,,,
05-02-2025,M21LS,POOR,4,743,QYXRE,02-04-2025,male,4.047,1.678
05-02-2025,M21LS,POOR,4,743,XLRTX,07-04-2025,femelle,3.516,1.608
05-02-2025,M21LS,GOOD,1,744,XDJWE,24-03-2025,femelle,3.653,1.882
05-02-2025,M21LS,GOOD,1,745,YVISH,27-03-2025,femelle,3.665,1.626
05-02-2025,8T00L,POOR,1,746,QRFCT,11-04-2025,male,3.703,1.564
05-02-2025,8T00L,POOR,1,747,,,,,
05-02-2025,8T00L,POOR,1,748,,,,,
05-02-2025,8T00L,POOR,4,751,KLLWA,04-04-2025,male,5.75,1.815
05-02-2025,8T00L,POOR,4,751,KSFKW,21-04-2025,male,3.78,1.454
05-02-2025,8T00L,POOR,8,752,IDOFK,01-04-2025,male,4.317,1.637
05-02-2025,8T00L,POOR,8,752,LBZYX,07-04-2025,male,3.861,1.54
05-02-2025,8T00L,POOR,8,752,PERKG,10-04-2025,male,3.654,1.36
05-02-2025,8T00L,POOR,8,752,ECFIZ,14-04-2025,male,4.094,1.573
05-02-2025,8T00L,POOR,8,753,GXTWP,07-04-2025,femelle,3.384,1.485
05-02-2025,8T00L,POOR,8,753,HGFLK,10-04-2025,femelle,3.208,1.488
05-02-2025,8T00L,POOR,8,753,RNEEO,14-04-2025,femelle,3.329,1.633
05-02-2025,8T00L,POOR,8,753,CWUXG,18-04-2025,male,3.429,1.364
05-02-2025,8T00L,GOOD,1,754,SCDNS,26-03-2025,femelle,3.782,1.928
05-02-2025,8T00L,GOOD,1,755,FQKNJ,24-03-2025,male,5.616,1.749
05-02-2025,8T00L,GOOD,1,756,OQRMD,25-03-2025,femelle,3.513,1.798
05-02-2025,8T00L,GOOD,1,757,NBCNU,25-03-2025,femelle,3.409,1.775
05-02-2025,8T00L,GOOD,1,758,XICRX,31-03-2025,femelle,3.544,1.838
05-02-2025,8T00L,GOOD,4,759,VEGWH,24-03-2025,femelle,3.51,1.788
05-02-2025,8T00L,GOOD,4,759,TNIYK,24-03-2025,femelle,3.665,1.914
05-02-2025,8T00L,GOOD,4,759,JISFT,24-03-2025,male,6.305,1.741
05-02-2025,8T00L,GOOD,4,759,YIPQJ,27-03-2025,male,5.062,1.723
05-02-2025,8T00L,GOOD,8,760,MLRAP,24-03-2025,male,6.449,1.732
05-02-2025,8T00L,GOOD,8,760,THJWR,24-03-2025,femelle,3.243,1.658
05-02-2025,8T00L,GOOD,8,760,VSYLE,24-03-2025,femelle,3.748,1.794
05-02-2025,8T00L,GOOD,8,760,QJRJU,25-03-2025,male,6.214,1.625
05-02-2025,8T00L,GOOD,8,760,SGYEI,25-03-2025,femelle,3.509,1.67
05-02-2025,8T00L,GOOD,8,760,FSIVI,26-03-2025,femelle,3.6,1.794
05-02-2025,8T00L,GOOD,8,761,PBSQN,24-03-2025,male,5.919,1.833
05-02-2025,8T00L,GOOD,8,761,FLTSJ,26-03-2025,male,4.293,1.582
05-02-2025,8T00L,GOOD,8,761,KRCQK,26-03-2025,male,6.26,1.695
05-02-2025,8T00L,GOOD,8,761,BGJBC,26-03-2025,femelle,3.718,1.552
05-02-2025,8T00L,GOOD,8,761,DADRA,26-03-2025,femelle,3.643,1.69
05-02-2025,8T00L,GOOD,8,761,OZNOV,27-03-2025,male,6.138,1.592
05-02-2025,VTXLL,POOR,1,762,ZSSAD,14-04-2025,male,3.727,1.501
05-02-2025,VTXLL,POOR,1,763,,,,,
05-02-2025,VTXLL,POOR,1,764,,,,,
05-02-2025,VTXLL,POOR,4,765,JDCKT,15-04-2025,male,3.837,1.633
05-02-2025,VTXLL,POOR,4,766,HVMZK,25-04-2025,male,3.601,1.453
05-02-2025,VTXLL,POOR,8,768,,,,,
05-02-2025,VTXLL,GOOD,1,769,LTBEO,24-03-2025,male,3.982,1.725
05-02-2025,VTXLL,GOOD,1,770,RKWLR,31-03-2025,male,6.149,1.925
05-02-2025,VTXLL,GOOD,1,771,QZEHL,31-03-2025,male,5.562,1.945
05-02-2025,VTXLL,GOOD,1,772,OTFMB,31-03-2025,male,4.188,1.655
05-02-2025,VTXLL,GOOD,4,773,YQCJG,24-03-2025,male,5.458,1.904
05-02-2025,VTXLL,GOOD,4,773,DJSWS,25-03-2025,femelle,3.679,1.8
05-02-2025,VTXLL,GOOD,4,773,ZAOEZ,26-03-2025,femelle,3.629,1.74
05-02-2025,VTXLL,GOOD,4,774,OURME,25-03-2025,male,5.45,1.856
05-02-2025,VTXLL,GOOD,4,774,FRDSA,25-03-2025,femelle,3.705,1.821
05-02-2025,VTXLL,GOOD,4,774,RJKZL,26-03-2025,femelle,3.825,1.962
05-02-2025,VTXLL,GOOD,4,774,OAWSX,31-03-2025,male,3.98,1.804
05-02-2025,VTXLL,GOOD,8,775,AASKW,25-03-2025,femelle,3.416,1.586
05-02-2025,VTXLL,GOOD,8,775,ZOTDS,25-03-2025,femelle,3.589,1.661
05-02-2025,VTXLL,GOOD,8,775,VHGSC,27-03-2025,male,4.425,1.724
05-02-2025,VTXLL,GOOD,8,775,XSYLB,27-03-2025,male,4.491,1.6
05-02-2025,VTXLL,GOOD,8,775,CCGZF,27-03-2025,femelle,4.025,2.016
05-02-2025,VTXLL,GOOD,8,775,SKWHM,28-03-2025,femelle,3.767,1.859
05-02-2025,VTXLL,GOOD,8,775,QXKOB,31-03-2025,male,3.995,1.847
05-02-2025,VTXLL,GOOD,8,775,ZBKWG,31-03-2025,male,3.903,1.575
05-02-2025,DYA7N,POOR,1,776,AMOVW,14-04-2025,male,4.05,1.664
05-02-2025,DYA7N,POOR,1,777,KTNXM,14-04-2025,male,4.356,1.475
05-02-2025,DYA7N,POOR,4,778,KKHPH,03-04-2025,male,3.861,1.524
05-02-2025,DYA7N,POOR,4,778,WDGQN,07-04-2025,femelle,3.522,1.751
05-02-2025,DYA7N,POOR,4,778,UDBOE,10-04-2025,male,4.754,1.75
05-02-2025,DYA7N,GOOD,1,779,RFJTO,26-03-2025,femelle,3.941,2.034
05-02-2025,DYA7N,GOOD,1,780,DFKVX,24-03-2025,femelle,3.78,1.907
05-02-2025,DYA7N,GOOD,4,781,MRFSC,25-03-2025,male,4.424,1.891
05-02-2025,DYA7N,GOOD,4,781,GMSAS,26-03-2025,male,5.971,1.798
05-02-2025,DYA7N,GOOD,4,781,RGHGG,26-03-2025,male,4.446,1.81
05-02-2025,DYA7N,GOOD,4,781,JPQIE,26-03-2025,male,5.641,1.927
05-02-2025,EJIEU,POOR,1,782,KICGK,07-04-2025,male,4.034,1.57
05-02-2025,EJIEU,POOR,1,783,ZBZHQ,07-04-2025,male,3.776,1.76
05-02-2025,EJIEU,POOR,4,784,OZSEO,01-04-2025,femelle,3.578,1.725
05-02-2025,EJIEU,POOR,4,784,ZCKXE,07-04-2025,femelle,3.367,1.625
05-02-2025,EJIEU,POOR,4,784,ZZBIC,14-04-2025,male,3.859,1.612
05-02-2025,EJIEU,GOOD,1,785,BPMWY,26-03-2025,male,7.044,2.047
05-02-2025,EJIEU,GOOD,8,786,KFURW,24-03-2025,male,6.229,1.685
05-02-2025,EJIEU,GOOD,8,786,FGQHD,24-03-2025,male,5.6,1.684
05-02-2025,EJIEU,GOOD,8,786,XHQYR,24-03-2025,male,4.508,1.895
05-02-2025,EJIEU,GOOD,8,786,JGDVF,24-03-2025,femelle,3.738,1.637
05-02-2025,EJIEU,GOOD,8,786,RVUAL,31-03-2025,male,4.489,1.805
05-02-2025,0NSB1,POOR,1,787,BFDSH,21-04-2025,femelle,3.437,1.553
05-02-2025,0NSB1,POOR,1,788,UPEEO,14-04-2025,male,4.11,1.557
05-02-2025,0NSB1,POOR,4,790,UMDCJ,07-04-2025,male,4.033,1.8
05-02-2025,0NSB1,POOR,4,790,TNJSV,07-04-2025,male,4.927,1.731
05-02-2025,0NSB1,POOR,4,790,SIATO,07-04-2025,femelle,2.935,1.828
05-02-2025,0NSB1,POOR,4,791,UHKPA,14-04-2025,male,3.935,1.722
05-02-2025,0NSB1,POOR,4,791,PMFUE,14-04-2025,male,4.775,1.663
05-02-2025,0NSB1,POOR,4,791,XXTMX,18-04-2025,male,4.18,1.665
05-02-2025,0NSB1,POOR,8,792,YSWRV,14-04-2025,femelle,3.636,1.912
05-02-2025,0NSB1,POOR,8,792,ZCRHA,21-04-2025,male,3.864,1.733
05-02-2025,0NSB1,POOR,8,792,UPGAS,21-04-2025,male,4.916,1.789
05-02-2025,0NSB1,GOOD,1,793,IJTAO,25-03-2025,male,4.528,1.763
05-02-2025,0NSB1,GOOD,1,794,TANGS,25-03-2025,femelle,3.911,2.01
05-02-2025,0NSB1,GOOD,8,795,NGREF,25-03-2025,male,4.394,1.753
05-02-2025,0NSB1,GOOD,8,795,MTCKB,26-03-2025,male,6.705,1.807
05-02-2025,0NSB1,GOOD,8,795,IVVSW,27-03-2025,femelle,3.538,1.622
05-02-2025,0NSB1,GOOD,8,795,RKBFX,28-03-2025,femelle,3.649,1.906
05-02-2025,0NSB1,GOOD,4,796,FDNCP,26-03-2025,male,6.936,2.061
05-02-2025,0NSB1,GOOD,4,796,LYXTG,26-03-2025,male,7.831,2.12
05-02-2025,0NSB1,GOOD,4,796,TTJQZ,26-03-2025,femelle,3.836,1.96
05-02-2025,0NSB1,GOOD,4,796,YSWIF,27-03-2025,femelle,3.989,2.047
05-02-2025,0NSB1,GOOD,8,797,IYXAJ,25-03-2025,male,7.044,1.75
05-02-2025,0NSB1,GOOD,8,797,GZSLI,25-03-2025,male,7.104,1.718
05-02-2025,0NSB1,GOOD,8,797,YVGKV,25-03-2025,femelle,3.867,1.779
05-02-2025,0NSB1,GOOD,8,797,MLCQV,25-03-2025,femelle,3.813,1.748
05-02-2025,0NSB1,GOOD,8,797,KTILN,26-03-2025,male,4.783,1.729
05-02-2025,0NSB1,GOOD,8,797,ACYUK,26-03-2025,femelle,3.889,1.816
05-02-2025,0NSB1,GOOD,8,797,OXGZE,27-03-2025,male,6.16,1.906
05-02-2025,0NSB1,GOOD,8,797,UPSXA,27-03-2025,male,6.742,1.881
05-02-2025,FI39U,POOR,1,798,ECZNM,23-04-2025,femelle,3.26,1.645
